STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,TIMELINESS,Timeliness,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRG,Energy productivity,_X,Unspecified,_O,Other,2017,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GHG_PBPROD,"Production-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2018,,5.12,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EGS,Environmental goods and services,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,REGMNG,Regulations and management,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GHG_PBEM,Production-based GHG emissions,T_CO2E,Tonnes of CO2-equivalent,_T,Total - all activities,2018,,343.5,,A,Normal value,,,6,Millions,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,HTN,Services,2018,,11.51,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRG,Energy productivity,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,COAL_FFS,Coal support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2018,,17.99,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,RN_SC,Welfare costs of premature mortalities from exposure to residential radon,PT_B1GQ,Percentage of GDP,_T,Total - all activities,2018,,0.36,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2018,,4.44,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,RENV,Exposure to environmental risks,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,XR,Nominal exchange rate,XDC_USD,National currency per US dollar,_T,Total - all activities,2018,,0.85,,A,Normal value,,,0,Units,,,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,WATER,Freshwater resources,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GHG_PBEM,Production-based GHG emissions,IX,Index,_T,Total - all activities,2018,,88.24,,A,Normal value,,,0,Units,_Z,Not applicable,2000,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ECR_PC120UP,Emissions priced above EUR 120 per tonne of CO2,PT_EM_CO2,Percentage of CO2 emissions,_T,Total - all activities,2015,,0.28,,A,Normal value,,,0,Units,_Z,Not applicable,,,4,4 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GDP_PC,Value added,PT_B1G,Percentage of gross value added,A,"Agriculture, forestry and fishing",2018,,3.05,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,PBAL_HA,Phosphorus balance,KG_HA,Kilogrammes per hectare,_T,Total - all activities,2010,,3.2,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GDP_R,Real GDP,USD_PPP,"US dollars, PPP converted",_T,Total - all activities,2018,,1760131.75,,A,Normal value,,,6,Millions,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,MWAS_RECO,Municipal waste recycled or composted,PT_WST_TR,Percentage of treated waste,_T,Total - all activities,2018,,34.78,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,PM_SPEX10,Population exposed to more than 10 micrograms/m3,PT_POP,Percentage of population,_T,Total - all activities,2018,,51.14,,A,Normal value,,,0,Units,_Z,Not applicable,,,4,4 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ODA_ENV,Environment-related ODA,PT_APD_SEC,Percentage of sector-allocable official development assistance,_T,Total - all activities,2018,,62.48,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,PM_PWM,Population exposure to PM2.5,M3,Cubic metres,_T,Total - all activities,2018,,10.28,,A,Normal value,,,0,Units,_Z,Not applicable,,,4,4 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GPAT_DE,Development of environment-related technologies,PT_INV_W_ENV,Percentage of environment related worldwide inventions,_T,Total - all activities,2018,,0.64,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRG,Energy productivity,_X,Unspecified,HTN,Services,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,A,"Agriculture, forestry and fishing",2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CO2_DBPROD_NNDI,Demand-based CO2 productivity relative to disposable income,USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2018,,5.15,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_LIFEEXP,Life expectancy at birth,Y,Years,_T,Total - all activities,2022,,82.37,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,RE_TPES,Renewable energy supply,PT_SUP_NRG,Percentage of energy supply,_T,Total - all activities,2018,,13.98,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,WATER_FWCAP,Total freshwater abstraction per capita,M3_PS,Cubic metres per person,_T,Total - all activities,2018,,633.35,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,FFS_TTAX,Total fossil fuel support,PT_TAX_REV,Percentage of tax revenue,_T,Total - all activities,2018,,0.41,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GDP_R,Real GDP,IX,Index,_T,Total - all activities,2018,,185.82,,A,Normal value,,,6,Millions,Q,Constant prices,2000,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GDP_RCAP,Real GDP per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total - all activities,2012,,33406.39,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ECO,Economic context,_X,Unspecified,HTN,Services,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,FIT_WIND,Feed-in tariffs for wind electricity generation,USD_KWH,US dollars per kilowatt hour,_T,Total - all activities,2019,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,HCLI,Exposure to climate-related hazards,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,WLIFE,Wildlife resources,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,BTE,Industry (except construction),2018,,23.96,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ODA_CCADP,ODA targeting climate change adaptation,PT_APD_SEC,Percentage of sector-allocable official development assistance,_T,Total - all activities,2011,,9.48,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ECO,Economic context,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,SW_SEASWAT,Seasonal surface water,PT_AR,Percentage of area,_T,Total - all activities,2015,,0.26,,A,Normal value,,,0,Units,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,SOCECO,Socio-economic context,_X,Unspecified,HTN,Services,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,BIRD_FOR,Forest birds,IX,Index,_T,Total - all activities,2010,,130,,A,Normal value,,,0,Units,_Z,Not applicable,2000,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRG,Energy productivity,_X,Unspecified,A,"Agriculture, forestry and fishing",2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,_T,Total - all activities,2018,,4.86,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVTAXTRANS,Environmental taxes and transfers,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ECOPOL,Economic opportunities and policy responses,_X,Unspecified,_T,Total - all activities,2011,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GPAT_DE,Development of environment-related technologies,INV_10P6HB,Inventions per 1 000 000 inhabitants,_T,Total - all activities,2018,,6.4,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVTAX,Environment related taxes revenue,PT_B1GQ,Percentage of GDP,_T,Total - all activities,2016,,1.87,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GSSE_FFS,Fossil fuel general services support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2018,,15.26,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,EPRICE_IND,Industry electricity price,USD_PPP_KWH,"US dollars per kilowatt hour, PPP converted",_T,Total - all activities,2018,,0.16,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,FOR_NAT,Naturally regenerating forests,PT_FAR,Percentage of forested area,_T,Total - all activities,2015,,85.88,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,PA_TERRESTRIAL,Terrestrial protected area,PT_AR,Percentage of area,_T,Total - all activities,2018,,27.99,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,O3_MOR,Mortality from exposure to ambient ozone,DT_10P6HB,Deaths per 1 000 000 inhabitants,_T,Total - all activities,2018,,59.63,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NBAL_HA,Nitrogen balance,KG_HA,Kilogrammes per hectare,_T,Total - all activities,2010,,35.2,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ODA_ENVSEC,ODA targeting environmental protection activities,PT_APD_SEC,Percentage of sector-allocable official development assistance,_T,Total - all activities,2018,,1.65,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2018,,23.83,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ODA_RE,ODA targeting renewable energy sector,PT_APD_SEC,Percentage of sector-allocable official development assistance,_T,Total - all activities,2018,,0.53,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,POP_Y_GT65,"Population, ages 65 and above",PT_POP,Percentage of population,_T,Total - all activities,2018,,19.2,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ASEW_POP,Population connected to public sewerage,PT_POP,Percentage of population,_T,Total - all activities,2012,,95.6,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,1,One
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,FIT_SOLAR,Feed-in tariffs for solar photovoltaic,USD_KWH,US dollars per kilowatt hour,_T,Total - all activities,2019,,0,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GHG_DBEM,Demand-based GHG emissions,T_CO2E,Tonnes of CO2-equivalent,_T,Total - all activities,2018,,396.35,,A,Normal value,,,6,Millions,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,CSE,Fossil fuel consumer support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2018,,68.34,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ASEW_PWT,Population connected to sewerage with primary treatment,PT_POP,Percentage of population,_T,Total - all activities,2012,,0.5,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,1,One
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NATG_FFS,Gas support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2020,,0.05,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ODA_BIO,ODA targeting biodiversity,PT_APD_SEC,Percentage of sector-allocable official development assistance,_T,Total - all activities,2018,,18.34,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,PSE_FFS,Fossil fuel producer support,PT_SUPP_FOS_FL,Percentage of fossil fuel support,_T,Total - all activities,2018,,16.41,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,FOR_STOCK,Forest resource stocks,M3,Cubic metres,_T,Total - all activities,2015,,1059.45,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NATBASE,Natural asset base,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVRD_GDP,Environment related R&D expenditure,PT_B1GQ,Percentage of GDP,_T,Total - all activities,2011,,0.07,,A,Normal value,,,0,Units,Q,Constant prices,2015,,6,6 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,SOCECO,Socio-economic context,_X,Unspecified,A,"Agriculture, forestry and fishing",2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,WATER_STPC,Total renewable freshwater per capita,M3_PS,Cubic metres per person,_T,Total - all activities,2022,,2251.47,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",3,Three
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ASEW_SWT,Population connected to sewerage with secondary treatment,PT_POP,Percentage of population,_T,Total - all activities,2012,,27.6,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,1,One
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,PB_MOR,Mortality from exposure to lead,DT_10P6HB,Deaths per 1 000 000 inhabitants,_T,Total - all activities,2018,,88.47,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,DMC_MET,Consumption of metals,PT_CONS_MAT_D,Percentage of domestic material consumption,_T,Total - all activities,2018,,9.32,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ECO,Economic context,_X,Unspecified,BTE,Industry (except construction),2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,FPRICE_PET,Petrol end-user price,USD_PPP_L,"US dollars per litre, PPP converted",_T,Total - all activities,2018,,1.88,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ASEW,Access to drinking water and sewage treatment,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2011,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,GHG_DBEMCAP,Demand-based GHG intensity energy-related GHG per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2018,,8.48,,A,Normal value,,,0,Units,_Z,Not applicable,,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2018,,38.2,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,SW_SEASTOPERM,Conversion of seasonal water to permanent water surface,PT_SUR_WAT_PER_1984,Percentage of permanent water surface in 1984,_T,Total - all activities,2015,,6.18,,A,Normal value,,,0,Units,_Z,Not applicable,,,5,5 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,FTAX_PET,Petrol tax rate,USD_PPP_L,"US dollars per litre, PPP converted",_T,Total - all activities,2018,,0.67,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,ODA_WATER,ODA targeting water supply and sanitation sector,PT_APD_SEC,Percentage of sector-allocable official development assistance,_T,Total - all activities,2018,,11.04,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
